file_Id,PM2.5
20191122113917803.jpg,143.0
20190605112135494.jpg,23.0
20200210071732318.jpg,136.0
20190808162217640.jpg,34.0
20190615044241363.jpg,25.0
20190725064221920.jpg,32.0
20191112083953490.jpg,51.0
20190619103931956.jpg,89.0
20191018090413731.jpg,52.0
20190818091307354.jpg,11.0
20200204074348324.jpg,2.0
20200211124253389.jpg,222.0
20190607140518083.jpg,53.0
20191019085447267.jpg,95.0
20190603141241428.jpg,37.0
20191107105929580.jpg,6.0
20190526055002095.jpg,68.0
20200226122317038.jpg,23.0
20190804102407369.jpg,46.0
20190611132728540.jpg,55.0
20190914082140498.jpg,10.0
20190811081723759.jpg,14.0
20191128122948968.jpg,39.0
20190808104728968.jpg,37.0
20190520074717645.jpg,9.0
20190819110526040.jpg,56.0
20190819140803728.jpg,44.0
20190531080522582.jpg,27.0
20191017121618477.jpg,63.0
20190907093108507.jpg,51.0
20190804092314640.jpg,44.0
20191228080803306.jpg,53.0
20190725141855331.jpg,28.0
20190817162841277.jpg,4.0
20200201124606457.jpg,4.0
20200229142706014.jpg,38.0
20191024134218841.jpg,17.0
20200226105158390.jpg,23.0
20190607055818455.jpg,46.0
20190611115609825.jpg,56.0
20191014081044363.jpg,4.0
20190904154710196.jpg,46.0
20190725051103242.jpg,26.0
20190524174857037.jpg,24.0
20190622091018380.jpg,20.0
20200229102336205.jpg,83.0
20191007074537382.jpg,31.0
20190529062232457.jpg,11.0
20190522180746742.jpg,15.0
20191118101522415.jpg,15.0
20200207071528213.jpg,60.0
20191122073547983.jpg,114.0
20190801095112555.jpg,20.0
20200201154843813.jpg,3.0
20190718145318369.jpg,97.0
20200113154533984.jpg,8.0
20190628155007447.jpg,27.0
20200214074201027.jpg,47.0
20190918084332621.jpg,3.0
20190615162244541.jpg,24.0
20191203111450713.jpg,4.0
20200301091316368.jpg,22.0
20200110100841182.jpg,30.0
20200115152639189.jpg,56.0
20190801092046300.jpg,22.0
20190606043627167.jpg,57.0
20200223104951306.jpg,45.0
20190929080023940.jpg,73.0
20190801074927585.jpg,28.0
20190804065103051.jpg,42.0
20190709114426584.jpg,31.0
20200123093716775.jpg,59.0
20200218083531195.jpg,7.0
20200205090539642.jpg,9.0
20190704091853476.jpg,35.0
20190710110432979.jpg,50.0
20190528070226065.jpg,12.0
20191202092231574.jpg,5.0
20190920065319198.jpg,38.0
20190722144717435.jpg,103.0
20191119154043526.jpg,22.0
20190708081003906.jpg,38.0
20190613060228593.jpg,21.0
20191015140631710.jpg,22.0
20190912164732943.jpg,25.0
20191230142449446.jpg,10.0
20190525045834006.jpg,44.0
20191025140317670.jpg,7.0
20191027091026897.jpg,45.0
20190707162624447.jpg,15.0
20190701172330244.jpg,6.0
20191005103643220.jpg,2.0
20190628051056741.jpg,19.0
20190721085009795.jpg,93.0
20190708050724481.jpg,49.0
20190806143919004.jpg,39.0
20191026115205402.jpg,17.0
20191207110727446.jpg,26.0
20190820115652559.jpg,43.0
20191010074741476.jpg,37.0
20190520051506493.jpg,12.0
20191101122639929.jpg,30.0
20200225123241429.jpg,61.0
20200202123639083.jpg,53.0
20190914054929169.jpg,16.0
20190710045918277.jpg,58.0
20190803070023898.jpg,47.0
20191007155236961.jpg,26.0
20190720075842676.jpg,53.0
20190607100148270.jpg,59.0
20190923163341598.jpg,6.0
20200112155501370.jpg,22.0
20200301141739819.jpg,5.0
20191106151226711.jpg,69.0
20190714092552978.jpg,9.0
20190629164132538.jpg,1.0
20190609050857451.jpg,3.0
20200119144849625.jpg,52.0
20191204110523348.jpg,1.0
20190604153432683.jpg,39.0
20190616090710028.jpg,23.0
20200223162439761.jpg,50.0
20191231070914908.jpg,10.0
20190909081140998.jpg,125.0
20190709074055767.jpg,30.0
20191105094705632.jpg,24.0
20190925134235708.jpg,30.0
20191231084033596.jpg,21.0
20190627115605055.jpg,57.0
20190630095624214.jpg,5.0
20190804162923416.jpg,48.0
20191102094501443.jpg,23.0
20190716073539558.jpg,54.0
20190617082716388.jpg,51.0
20191005113735714.jpg,3.0
20190912091059383.jpg,13.0
20190609171926900.jpg,4.0
20200121135936269.jpg,57.0
20191102155016160.jpg,33.0
20190528113622088.jpg,15.0
20190907083016066.jpg,58.0
20190930075056561.jpg,86.0
20200102152746050.jpg,46.0
20200223112017517.jpg,45.0
20200224121142554.jpg,54.0
20190703173520453.jpg,16.0
20191027134422915.jpg,48.0
20190920055226739.jpg,28.0
20191214072904712.jpg,2.0
20190524134527236.jpg,34.0
20200206153153207.jpg,59.0
20190926140334545.jpg,38.0
20190918101451312.jpg,4.0
20190622171717962.jpg,26.0
20200213155828012.jpg,133.0
20191128115922761.jpg,39.0
20190527175104222.jpg,3.0
20200212083007148.jpg,200.0
